Primary.Site,Case.ID,tissue
Kidney,TCGA-CJ-4869-01A,Kidney
Kidney,TCGA-CJ-4870-01A,Kidney
Kidney,TCGA-CJ-4871-01A,Kidney
Kidney,TCGA-CJ-4872-01A,Kidney
Kidney,TCGA-CJ-4873-01A,Kidney
Kidney,TCGA-CJ-4875-01A,Kidney
Kidney,TCGA-CJ-4876-01A,Kidney
Kidney,TCGA-CJ-4878-01A,Kidney
Kidney,TCGA-CJ-4881-01A,Kidney
Kidney,TCGA-CJ-4882-01A,Kidney
Kidney,TCGA-CJ-4884-01A,Kidney
Kidney,TCGA-CJ-4885-01A,Kidney
Kidney,TCGA-CJ-4886-01A,Kidney
Kidney,TCGA-CJ-4887-01A,Kidney
Kidney,TCGA-CJ-4888-01A,Kidney
Kidney,TCGA-CJ-4889-01A,Kidney
Kidney,TCGA-CJ-4890-01A,Kidney
Kidney,TCGA-CJ-4891-01A,Kidney
Kidney,TCGA-CJ-4892-01A,Kidney
Kidney,TCGA-CJ-4893-01A,Kidney
Kidney,TCGA-CJ-4894-01A,Kidney
Kidney,TCGA-CJ-4895-01A,Kidney
Kidney,TCGA-CJ-4897-01A,Kidney
Kidney,TCGA-CJ-4899-01A,Kidney
Kidney,TCGA-CJ-4900-01A,Kidney
Kidney,TCGA-CJ-4901-01A,Kidney
Kidney,TCGA-CJ-4902-01A,Kidney
Kidney,TCGA-CJ-4903-01A,Kidney
Kidney,TCGA-CJ-4904-01A,Kidney
Kidney,TCGA-CJ-4905-01A,Kidney
Kidney,TCGA-CJ-4907-01A,Kidney
Kidney,TCGA-CJ-4908-01A,Kidney
Kidney,TCGA-CJ-4912-01A,Kidney
Kidney,TCGA-CJ-4916-01A,Kidney
Kidney,TCGA-CJ-4918-01A,Kidney
Kidney,TCGA-CJ-4920-01A,Kidney
Kidney,TCGA-CJ-5671-01A,Kidney
Kidney,TCGA-CJ-5672-01A,Kidney
Kidney,TCGA-CJ-5672-11A,Kidney
Kidney,TCGA-CJ-5675-01A,Kidney
Kidney,TCGA-CJ-5676-01A,Kidney
Kidney,TCGA-CJ-5676-11A,Kidney
Kidney,TCGA-CJ-5677-01A,Kidney
Kidney,TCGA-CJ-5677-11A,Kidney
Kidney,TCGA-CJ-5678-01A,Kidney
Kidney,TCGA-CJ-5678-11A,Kidney
Kidney,TCGA-CJ-5679-01A,Kidney
Kidney,TCGA-CJ-5679-11A,Kidney
Kidney,TCGA-CJ-5680-01A,Kidney
Kidney,TCGA-CJ-5680-11A,Kidney
Kidney,TCGA-CJ-5681-01A,Kidney
Kidney,TCGA-CJ-5681-11A,Kidney
Kidney,TCGA-CJ-5682-01A,Kidney
Kidney,TCGA-CJ-5683-01A,Kidney
Kidney,TCGA-CJ-5684-01A,Kidney
Kidney,TCGA-CJ-5686-01A,Kidney
Kidney,TCGA-CJ-5689-01A,Kidney
Kidney,TCGA-CJ-5689-11A,Kidney
Kidney,TCGA-CJ-6027-01A,Kidney
Kidney,TCGA-CJ-6028-01A,Kidney
Kidney,TCGA-CJ-6030-01A,Kidney
Kidney,TCGA-CJ-6030-11A,Kidney
Kidney,TCGA-CJ-6031-01A,Kidney
Kidney,TCGA-CJ-6032-01A,Kidney
Kidney,TCGA-CJ-6033-01A,Kidney
Kidney,TCGA-CW-5580-01A,Kidney
Kidney,TCGA-CW-5580-11A,Kidney
Kidney,TCGA-CW-5581-01A,Kidney
Kidney,TCGA-CW-5581-11A,Kidney
Kidney,TCGA-CW-5583-01A,Kidney
Kidney,TCGA-CW-5584-01A,Kidney
Kidney,TCGA-CW-5584-11A,Kidney
Kidney,TCGA-CW-5585-01A,Kidney
Kidney,TCGA-CW-5585-11A,Kidney
Kidney,TCGA-CW-5587-01A,Kidney
Kidney,TCGA-CW-5587-11A,Kidney
Kidney,TCGA-CW-5588-01A,Kidney
Kidney,TCGA-CW-5589-01A,Kidney
Kidney,TCGA-CW-5589-11A,Kidney
Kidney,TCGA-CW-5590-01A,Kidney
Kidney,TCGA-CW-5591-01A,Kidney
Kidney,TCGA-CW-5591-11A,Kidney
Kidney,TCGA-CW-6087-01A,Kidney
Kidney,TCGA-CW-6087-11A,Kidney
Kidney,TCGA-CW-6088-01A,Kidney
Kidney,TCGA-CW-6088-11A,Kidney
Kidney,TCGA-CW-6090-01A,Kidney
Kidney,TCGA-CW-6090-11A,Kidney
Kidney,TCGA-CW-6093-01A,Kidney
Kidney,TCGA-CW-6097-01A,Kidney
Kidney,TCGA-CZ-4853-01A,Kidney
Kidney,TCGA-CZ-4854-01A,Kidney
Kidney,TCGA-CZ-4856-01A,Kidney
Kidney,TCGA-CZ-4857-01A,Kidney
Kidney,TCGA-CZ-4858-01A,Kidney
Kidney,TCGA-CZ-4859-01A,Kidney
Kidney,TCGA-CZ-4860-01A,Kidney
Kidney,TCGA-CZ-4861-01A,Kidney
Kidney,TCGA-CZ-4862-01A,Kidney
Kidney,TCGA-CZ-4863-01A,Kidney
Kidney,TCGA-CZ-4863-11A,Kidney
Kidney,TCGA-CZ-4864-01A,Kidney
Kidney,TCGA-CZ-4864-11A,Kidney
Kidney,TCGA-CZ-4865-01A,Kidney
Kidney,TCGA-CZ-4865-11A,Kidney
Kidney,TCGA-CZ-4866-01A,Kidney
Kidney,TCGA-CZ-5451-01A,Kidney
Kidney,TCGA-CZ-5451-11A,Kidney
Kidney,TCGA-CZ-5452-01A,Kidney
Kidney,TCGA-CZ-5452-11A,Kidney
Kidney,TCGA-CZ-5453-01A,Kidney
Kidney,TCGA-CZ-5453-11A,Kidney
Kidney,TCGA-CZ-5454-01A,Kidney
Kidney,TCGA-CZ-5454-11A,Kidney
Kidney,TCGA-CZ-5455-01A,Kidney
Kidney,TCGA-CZ-5455-11A,Kidney
Kidney,TCGA-CZ-5456-01A,Kidney
Kidney,TCGA-CZ-5456-11A,Kidney
Kidney,TCGA-CZ-5457-01A,Kidney
Kidney,TCGA-CZ-5457-11A,Kidney
Kidney,TCGA-CZ-5458-01A,Kidney
Kidney,TCGA-CZ-5458-11A,Kidney
Kidney,TCGA-CZ-5459-01A,Kidney
Kidney,TCGA-CZ-5460-01A,Kidney
Kidney,TCGA-CZ-5461-01A,Kidney
Kidney,TCGA-CZ-5461-11A,Kidney
Kidney,TCGA-CZ-5462-01A,Kidney
Kidney,TCGA-CZ-5462-11A,Kidney
Kidney,TCGA-CZ-5463-01A,Kidney
Kidney,TCGA-CZ-5463-11A,Kidney
Kidney,TCGA-CZ-5464-01A,Kidney
Kidney,TCGA-CZ-5465-01A,Kidney
Kidney,TCGA-CZ-5465-11A,Kidney
Kidney,TCGA-CZ-5466-01A,Kidney
Kidney,TCGA-CZ-5466-11A,Kidney
Kidney,TCGA-CZ-5467-01A,Kidney
Kidney,TCGA-CZ-5467-11A,Kidney
Kidney,TCGA-CZ-5468-01A,Kidney
Kidney,TCGA-CZ-5468-11A,Kidney
Kidney,TCGA-CZ-5469-01A,Kidney
Kidney,TCGA-CZ-5469-11A,Kidney
Kidney,TCGA-CZ-5470-01A,Kidney
Kidney,TCGA-CZ-5470-11A,Kidney
Kidney,TCGA-CZ-5982-01A,Kidney
Kidney,TCGA-CZ-5982-11A,Kidney
Kidney,TCGA-CZ-5984-01A,Kidney
Kidney,TCGA-CZ-5984-11A,Kidney
Kidney,TCGA-CZ-5985-01A,Kidney
Kidney,TCGA-CZ-5985-11A,Kidney
Kidney,TCGA-CZ-5986-01A,Kidney
Kidney,TCGA-CZ-5986-11A,Kidney
Kidney,TCGA-CZ-5987-01A,Kidney
Kidney,TCGA-CZ-5987-11A,Kidney
Kidney,TCGA-CZ-5988-01A,Kidney
Kidney,TCGA-CZ-5988-11A,Kidney
Kidney,TCGA-CZ-5989-01A,Kidney
Kidney,TCGA-CZ-5989-11A,Kidney
Kidney,TCGA-DV-5565-01A,Kidney
Kidney,TCGA-DV-5566-01A,Kidney
Kidney,TCGA-DV-5567-01A,Kidney
Kidney,TCGA-DV-5568-01A,Kidney
Kidney,TCGA-DV-5569-01A,Kidney
Kidney,TCGA-DV-5573-01A,Kidney
Kidney,TCGA-DV-5574-01A,Kidney
Kidney,TCGA-DV-5575-01A,Kidney
Kidney,TCGA-DV-5576-01A,Kidney
Kidney,TCGA-DV-A4VX-01A,Kidney
Kidney,TCGA-DV-A4VZ-01A,Kidney
Kidney,TCGA-DV-A4W0-01A,Kidney
Kidney,TCGA-DV-A4W0-05A,Kidney
Kidney,TCGA-EU-5904-01A,Kidney
Kidney,TCGA-EU-5905-01A,Kidney
Kidney,TCGA-EU-5906-01A,Kidney
Kidney,TCGA-EU-5907-01A,Kidney
Kidney,TCGA-G6-A5PC-01A,Kidney
Kidney,TCGA-G6-A8L6-01A,Kidney
Kidney,TCGA-G6-A8L7-01A,Kidney
Kidney,TCGA-G6-A8L8-01A,Kidney
Kidney,TCGA-GK-A6C7-01A,Kidney
Kidney,TCGA-MM-A563-01A,Kidney
Kidney,TCGA-MM-A564-01A,Kidney
Kidney,TCGA-MM-A84U-01A,Kidney
Kidney,TCGA-MW-A4EC-01A,Kidney
Kidney,TCGA-T7-A92I-01A,Kidney
Kidney,TCGA-2K-A9WE-01A,Kidney
Kidney,TCGA-2Z-A9J1-01A,Kidney
Kidney,TCGA-2Z-A9J2-01A,Kidney
Kidney,TCGA-2Z-A9J3-01A,Kidney
Kidney,TCGA-2Z-A9J5-01A,Kidney
Kidney,TCGA-2Z-A9J6-01A,Kidney
Kidney,TCGA-2Z-A9J7-01A,Kidney
Kidney,TCGA-2Z-A9J8-01A,Kidney
Kidney,TCGA-2Z-A9J9-01A,Kidney
Kidney,TCGA-2Z-A9JD-01A,Kidney
Kidney,TCGA-2Z-A9JE-01A,Kidney
Kidney,TCGA-2Z-A9JG-01A,Kidney
Kidney,TCGA-2Z-A9JI-01A,Kidney
Kidney,TCGA-2Z-A9JJ-01A,Kidney
Kidney,TCGA-2Z-A9JK-01A,Kidney
Kidney,TCGA-2Z-A9JL-01A,Kidney
Kidney,TCGA-2Z-A9JM-01A,Kidney
Kidney,TCGA-2Z-A9JN-01A,Kidney
Kidney,TCGA-2Z-A9JO-01A,Kidney
Kidney,TCGA-2Z-A9JP-01A,Kidney
Kidney,TCGA-2Z-A9JQ-01A,Kidney
Kidney,TCGA-2Z-A9JR-01A,Kidney
Kidney,TCGA-2Z-A9JS-01A,Kidney
Kidney,TCGA-2Z-A9JT-01A,Kidney
Kidney,TCGA-4A-A93W-01A,Kidney
Kidney,TCGA-4A-A93X-01A,Kidney
Kidney,TCGA-4A-A93Y-01A,Kidney
Kidney,TCGA-5P-A9JU-01A,Kidney
Kidney,TCGA-5P-A9JV-01A,Kidney
Kidney,TCGA-5P-A9JW-01A,Kidney
Kidney,TCGA-5P-A9JY-01A,Kidney
Kidney,TCGA-5P-A9JZ-01A,Kidney
Kidney,TCGA-5P-A9K0-01A,Kidney
Kidney,TCGA-5P-A9K2-01A,Kidney
Kidney,TCGA-5P-A9K3-01A,Kidney
Kidney,TCGA-5P-A9K4-01A,Kidney
Kidney,TCGA-5P-A9K6-01A,Kidney
Kidney,TCGA-5P-A9K8-01A,Kidney
Kidney,TCGA-5P-A9K9-01A,Kidney
Kidney,TCGA-5P-A9KA-01A,Kidney
Kidney,TCGA-5P-A9KC-01A,Kidney
Kidney,TCGA-5P-A9KE-01A,Kidney
Kidney,TCGA-5P-A9KF-01A,Kidney
Kidney,TCGA-5P-A9KH-01A,Kidney
Kidney,TCGA-A4-7286-01A,Kidney
Kidney,TCGA-A4-7287-01A,Kidney
Kidney,TCGA-A4-7288-01A,Kidney
Kidney,TCGA-A4-7583-01A,Kidney
Kidney,TCGA-A4-7584-01A,Kidney
Kidney,TCGA-A4-7585-01A,Kidney
Kidney,TCGA-A4-7732-01A,Kidney
Kidney,TCGA-A4-7734-01A,Kidney
Kidney,TCGA-A4-7828-01A,Kidney
Kidney,TCGA-A4-7915-01A,Kidney
Kidney,TCGA-A4-7996-01A,Kidney
Kidney,TCGA-A4-7997-01A,Kidney
Kidney,TCGA-A4-8098-01A,Kidney
Kidney,TCGA-A4-8310-01A,Kidney
Kidney,TCGA-A4-8311-01A,Kidney
Kidney,TCGA-A4-8312-01A,Kidney
Kidney,TCGA-A4-8515-01A,Kidney
Kidney,TCGA-A4-8516-01A,Kidney
Kidney,TCGA-A4-8517-01A,Kidney
Kidney,TCGA-A4-8518-01A,Kidney
Kidney,TCGA-A4-8630-01A,Kidney
Kidney,TCGA-A4-A48D-01A,Kidney
Kidney,TCGA-A4-A4ZT-01A,Kidney
Kidney,TCGA-A4-A4ZT-11A,Kidney
Kidney,TCGA-A4-A57E-01A,Kidney
Kidney,TCGA-A4-A57E-11A,Kidney
Kidney,TCGA-A4-A5DU-01A,Kidney
Kidney,TCGA-A4-A5XZ-01A,Kidney
Kidney,TCGA-A4-A5Y0-01A,Kidney
Kidney,TCGA-A4-A5Y1-01A,Kidney
Kidney,TCGA-A4-A6HP-01A,Kidney
Kidney,TCGA-A4-A772-01A,Kidney
Kidney,TCGA-A4-A7UZ-01A,Kidney
Kidney,TCGA-AL-3466-01A,Kidney
Kidney,TCGA-AL-3467-01A,Kidney
Kidney,TCGA-AL-3468-01A,Kidney
Kidney,TCGA-AL-3471-01A,Kidney
Kidney,TCGA-AL-3472-01A,Kidney
Kidney,TCGA-AL-3473-01A,Kidney
Kidney,TCGA-AL-7173-01A,Kidney
Kidney,TCGA-AL-A5DJ-01A,Kidney
Kidney,TCGA-AT-A5NU-01A,Kidney
Kidney,TCGA-B1-5398-01A,Kidney
Kidney,TCGA-B1-7332-01A,Kidney
Kidney,TCGA-B1-A47M-01A,Kidney
Kidney,TCGA-B1-A47N-01A,Kidney
Kidney,TCGA-B1-A47O-01A,Kidney
Kidney,TCGA-B1-A654-01A,Kidney
Kidney,TCGA-B1-A655-01A,Kidney
Kidney,TCGA-B1-A656-01A,Kidney
Kidney,TCGA-B1-A657-01A,Kidney
Kidney,TCGA-B3-3925-01A,Kidney
Kidney,TCGA-B3-3926-01A,Kidney
Kidney,TCGA-B3-4103-01A,Kidney
Kidney,TCGA-B3-4104-01A,Kidney
Kidney,TCGA-B3-8121-01A,Kidney
Kidney,TCGA-B3-A6W5-01A,Kidney
Kidney,TCGA-B9-4113-01A,Kidney
Kidney,TCGA-B9-4115-01A,Kidney
Kidney,TCGA-B9-4115-11A,Kidney
Kidney,TCGA-B9-4116-01A,Kidney
Kidney,TCGA-B9-4117-01A,Kidney
Kidney,TCGA-B9-4617-01A,Kidney
Kidney,TCGA-B9-5155-01A,Kidney
Kidney,TCGA-B9-5156-01A,Kidney
Kidney,TCGA-B9-7268-01A,Kidney
Kidney,TCGA-B9-A44B-01A,Kidney
Kidney,TCGA-B9-A5W7-01A,Kidney
Kidney,TCGA-B9-A5W8-01A,Kidney
Kidney,TCGA-B9-A5W9-01A,Kidney
Kidney,TCGA-B9-A69E-01A,Kidney
Kidney,TCGA-B9-A8YH-01A,Kidney
Kidney,TCGA-B9-A8YI-01A,Kidney
Kidney,TCGA-BQ-5875-01A,Kidney
Kidney,TCGA-BQ-5875-11A,Kidney
Kidney,TCGA-BQ-5876-01A,Kidney
Kidney,TCGA-BQ-5877-01A,Kidney
Kidney,TCGA-BQ-5877-11A,Kidney
Kidney,TCGA-BQ-5878-01A,Kidney
Kidney,TCGA-BQ-5878-11A,Kidney
Kidney,TCGA-BQ-5879-01A,Kidney
Kidney,TCGA-BQ-5879-11A,Kidney
Kidney,TCGA-BQ-5880-01A,Kidney
Kidney,TCGA-BQ-5881-01A,Kidney
Kidney,TCGA-BQ-5882-01A,Kidney
Kidney,TCGA-BQ-5882-11A,Kidney
Kidney,TCGA-BQ-5883-01A,Kidney
Kidney,TCGA-BQ-5884-01A,Kidney
Kidney,TCGA-BQ-5884-11A,Kidney
Kidney,TCGA-BQ-5885-01A,Kidney
Kidney,TCGA-BQ-5886-01A,Kidney
Kidney,TCGA-BQ-5887-01A,Kidney
Kidney,TCGA-BQ-5887-11A,Kidney
Kidney,TCGA-BQ-5888-01A,Kidney
Kidney,TCGA-BQ-5888-11A,Kidney
Kidney,TCGA-BQ-5889-01A,Kidney
Kidney,TCGA-BQ-5890-01A,Kidney
Kidney,TCGA-BQ-5890-11A,Kidney
Kidney,TCGA-BQ-5891-01A,Kidney
Kidney,TCGA-BQ-5891-11A,Kidney
Kidney,TCGA-BQ-5892-01A,Kidney
Kidney,TCGA-BQ-5893-01A,Kidney
Kidney,TCGA-BQ-5894-01A,Kidney
Kidney,TCGA-BQ-5894-11A,Kidney
Kidney,TCGA-BQ-7044-01A,Kidney
Kidney,TCGA-BQ-7044-11A,Kidney
Kidney,TCGA-BQ-7045-01A,Kidney
Kidney,TCGA-BQ-7045-11A,Kidney
Kidney,TCGA-BQ-7046-01A,Kidney
Kidney,TCGA-BQ-7046-11A,Kidney
Kidney,TCGA-BQ-7048-01A,Kidney
Kidney,TCGA-BQ-7049-01A,Kidney
Kidney,TCGA-BQ-7050-01A,Kidney
Kidney,TCGA-BQ-7051-01A,Kidney
Kidney,TCGA-BQ-7051-11A,Kidney
Kidney,TCGA-BQ-7053-01A,Kidney
Kidney,TCGA-BQ-7055-01A,Kidney
Kidney,TCGA-BQ-7055-11A,Kidney
Kidney,TCGA-BQ-7056-01A,Kidney
Kidney,TCGA-BQ-7058-01A,Kidney
Kidney,TCGA-BQ-7059-01A,Kidney
Kidney,TCGA-BQ-7059-11A,Kidney
Kidney,TCGA-BQ-7060-01A,Kidney
Kidney,TCGA-BQ-7061-01A,Kidney
Kidney,TCGA-BQ-7061-11A,Kidney
Kidney,TCGA-BQ-7062-01A,Kidney
Kidney,TCGA-DW-5560-01A,Kidney
Kidney,TCGA-DW-5561-01A,Kidney
Kidney,TCGA-DW-7834-01A,Kidney
Kidney,TCGA-DW-7836-01A,Kidney
Kidney,TCGA-DW-7837-01A,Kidney
Kidney,TCGA-DW-7838-01A,Kidney
Kidney,TCGA-DW-7839-01A,Kidney
Kidney,TCGA-DW-7840-01A,Kidney
Kidney,TCGA-DW-7841-01A,Kidney
Kidney,TCGA-DW-7842-01A,Kidney
Kidney,TCGA-DW-7963-01B,Kidney
Kidney,TCGA-DZ-6131-11A,Kidney
Kidney,TCGA-DZ-6132-01A,Kidney
Kidney,TCGA-DZ-6132-11A,Kidney
Kidney,TCGA-DZ-6133-01A,Kidney
Kidney,TCGA-DZ-6133-11A,Kidney
Kidney,TCGA-DZ-6134-01A,Kidney
Kidney,TCGA-DZ-6134-11A,Kidney
Kidney,TCGA-DZ-6135-01A,Kidney
Kidney,TCGA-EV-5901-01A,Kidney
Kidney,TCGA-EV-5902-01A,Kidney
Kidney,TCGA-EV-5903-01A,Kidney
Kidney,TCGA-F9-A4JJ-01A,Kidney
Kidney,TCGA-F9-A7Q0-01A,Kidney
Kidney,TCGA-F9-A7VF-01A,Kidney
Kidney,TCGA-F9-A8NY-01A,Kidney
Kidney,TCGA-F9-A97G-01A,Kidney
Kidney,TCGA-G7-6789-01A,Kidney
Kidney,TCGA-G7-6790-01A,Kidney
Kidney,TCGA-G7-6792-01A,Kidney
Kidney,TCGA-G7-6793-01A,Kidney
Kidney,TCGA-G7-6795-01A,Kidney
Kidney,TCGA-G7-6796-01A,Kidney
Kidney,TCGA-G7-6797-01A,Kidney
Kidney,TCGA-G7-7501-01A,Kidney
Kidney,TCGA-G7-7502-01A,Kidney
Kidney,TCGA-G7-A4TM-01A,Kidney
Kidney,TCGA-G7-A8LB-01A,Kidney
Kidney,TCGA-G7-A8LC-01A,Kidney
Kidney,TCGA-G7-A8LD-01A,Kidney
Kidney,TCGA-G7-A8LE-01A,Kidney
Kidney,TCGA-GL-6846-01A,Kidney
Kidney,TCGA-GL-6846-11A,Kidney
Kidney,TCGA-GL-7773-01A,Kidney
Kidney,TCGA-GL-7966-01A,Kidney
Kidney,TCGA-GL-7966-11A,Kidney
Kidney,TCGA-GL-8500-01A,Kidney
Kidney,TCGA-GL-A4EM-01A,Kidney
Kidney,TCGA-GL-A59R-01A,Kidney
Kidney,TCGA-GL-A59R-11A,Kidney
Kidney,TCGA-GL-A59T-01A,Kidney
Kidney,TCGA-GL-A9DC-01A,Kidney
Kidney,TCGA-GL-A9DD-01A,Kidney
Kidney,TCGA-GL-A9DE-01A,Kidney
Kidney,TCGA-GL-A9DE-11A,Kidney
Kidney,TCGA-HE-7128-01A,Kidney
Kidney,TCGA-HE-7129-01A,Kidney
Kidney,TCGA-HE-7130-01A,Kidney
Kidney,TCGA-HE-A5NF-01A,Kidney
Kidney,TCGA-HE-A5NH-01A,Kidney
Kidney,TCGA-HE-A5NI-01A,Kidney
Kidney,TCGA-HE-A5NJ-01A,Kidney
Kidney,TCGA-HE-A5NK-01A,Kidney
Kidney,TCGA-HE-A5NL-01A,Kidney
Kidney,TCGA-IA-A40U-01A,Kidney
Kidney,TCGA-IA-A40X-01A,Kidney
Kidney,TCGA-IA-A40Y-01A,Kidney
Kidney,TCGA-IA-A83S-01A,Kidney
Kidney,TCGA-IA-A83T-01A,Kidney
Kidney,TCGA-IA-A83V-01A,Kidney
Kidney,TCGA-IA-A83W-01A,Kidney
Kidney,TCGA-IZ-8195-01A,Kidney
Kidney,TCGA-IZ-8196-01A,Kidney
Kidney,TCGA-IZ-A6M8-01A,Kidney
Kidney,TCGA-IZ-A6M9-01A,Kidney
Kidney,TCGA-J7-6720-01A,Kidney
Kidney,TCGA-J7-8537-01A,Kidney
Kidney,TCGA-J7-A8I2-01A,Kidney
Kidney,TCGA-KV-A6GD-01A,Kidney
Kidney,TCGA-KV-A6GE-01A,Kidney
Kidney,TCGA-KV-A74V-01A,Kidney
Kidney,TCGA-MH-A55W-01A,Kidney
Kidney,TCGA-MH-A55Z-01A,Kidney
Kidney,TCGA-MH-A560-01A,Kidney
Kidney,TCGA-MH-A561-01A,Kidney
Kidney,TCGA-MH-A562-01A,Kidney
Kidney,TCGA-MH-A854-01A,Kidney
Kidney,TCGA-MH-A855-01A,Kidney
Kidney,TCGA-MH-A856-01A,Kidney
Kidney,TCGA-MH-A857-01A,Kidney
Kidney,TCGA-O9-A75Z-01A,Kidney
Kidney,TCGA-P4-A5E6-01A,Kidney
Kidney,TCGA-P4-A5E7-01A,Kidney
Kidney,TCGA-P4-A5E8-01A,Kidney
Kidney,TCGA-P4-A5E8-11A,Kidney
Kidney,TCGA-P4-A5EA-01A,Kidney
Kidney,TCGA-P4-A5EB-01A,Kidney
Kidney,TCGA-P4-A5ED-01A,Kidney
Kidney,TCGA-P4-A5ED-11A,Kidney
Kidney,TCGA-P4-AAVK-01A,Kidney
Kidney,TCGA-P4-AAVL-01A,Kidney
Kidney,TCGA-P4-AAVM-01A,Kidney
Kidney,TCGA-P4-AAVO-01A,Kidney
Kidney,TCGA-PJ-A5Z8-01A,Kidney
Kidney,TCGA-PJ-A5Z9-01A,Kidney
Kidney,TCGA-Q2-A5QZ-01A,Kidney
Kidney,TCGA-SX-A71R-01A,Kidney
Kidney,TCGA-SX-A71S-01A,Kidney
Kidney,TCGA-SX-A71U-01A,Kidney
Kidney,TCGA-SX-A71V-01A,Kidney
Kidney,TCGA-SX-A71W-01A,Kidney
Kidney,TCGA-SX-A7SL-01A,Kidney
Kidney,TCGA-SX-A7SM-01A,Kidney
Kidney,TCGA-SX-A7SN-01A,Kidney
Kidney,TCGA-SX-A7SO-01A,Kidney
Kidney,TCGA-SX-A7SP-01A,Kidney
Kidney,TCGA-SX-A7SQ-01A,Kidney
Kidney,TCGA-SX-A7SR-01A,Kidney
Kidney,TCGA-SX-A7SS-01A,Kidney
Kidney,TCGA-SX-A7SU-01A,Kidney
Kidney,TCGA-UN-AAZ9-01A,Kidney
Kidney,TCGA-UZ-A9PJ-01A,Kidney
Kidney,TCGA-UZ-A9PK-01A,Kidney
Kidney,TCGA-UZ-A9PL-01A,Kidney
Kidney,TCGA-UZ-A9PM-01A,Kidney
Kidney,TCGA-UZ-A9PN-01A,Kidney
Kidney,TCGA-UZ-A9PO-01A,Kidney
Kidney,TCGA-UZ-A9PP-01A,Kidney
Kidney,TCGA-UZ-A9PQ-01A,Kidney
Kidney,TCGA-UZ-A9PR-01A,Kidney
Kidney,TCGA-UZ-A9PS-01A,Kidney
Kidney,TCGA-UZ-A9PS-05A,Kidney
Kidney,TCGA-UZ-A9PU-01A,Kidney
Kidney,TCGA-UZ-A9PV-01A,Kidney
Kidney,TCGA-UZ-A9PX-01A,Kidney
Kidney,TCGA-UZ-A9PZ-01A,Kidney
Kidney,TCGA-UZ-A9Q0-01A,Kidney
Kidney,TCGA-UZ-A9Q1-01A,Kidney
Kidney,TCGA-V9-A7HT-01A,Kidney
Kidney,TCGA-WN-A9G9-01A,Kidney
Kidney,TCGA-WN-AB4C-01A,Kidney
Kidney,TCGA-Y8-A894-01A,Kidney
Kidney,TCGA-Y8-A895-01A,Kidney
Kidney,TCGA-Y8-A896-01A,Kidney
Kidney,TCGA-Y8-A897-01A,Kidney
Kidney,TCGA-Y8-A898-01A,Kidney
Kidney,TCGA-Y8-A8RY-01A,Kidney
Kidney,TCGA-Y8-A8RY-11A,Kidney
Kidney,TCGA-Y8-A8RZ-01A,Kidney
Kidney,TCGA-Y8-A8S0-01A,Kidney
Kidney,TCGA-Y8-A8S1-01A,Kidney
Hematopoietic and reticuloendothelial systems,TCGA-AB-2805-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2806-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2808-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2810-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2811-03B,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2812-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2813-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2814-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2815-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2817-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2818-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2819-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2820-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2821-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2822-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2823-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2825-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2826-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2828-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2830-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2834-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2835-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2836-03A,Hematopoietic and reticuloendothelial systems
Hematopoietic and reticuloendothelial systems,TCGA-AB-2839-03A,Hematopoietic and reticuloendothelial systems
