,50,100,200,400,600,800,1000,1500,2000,2500,3000,4000,5000,6000,8000,10000,12000,14000,16000
600-high_feature_2,0.001007976,0.001007976,0.001314945,0.00220222,0.053902557,0.969849977,0.025748081,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.001007976,0.0002797
800-high_feature_2,0.000182672,0.000182672,0.000182672,0.000246128,0.017257456,0.623176224,0.037635314,0.000182672,0.000182672,0.000439639,0.000439639,0.001007976,0.000439639,0.000439639,0.000182672,0.000182672,0.000437455,0.001314945,0.0002797
1000-high_feature_2,0.000182672,0.000439639,0.000182672,0.001007976,0.009108496,0.427355314,0.140465048,0.001706249,0.000439639,0.000768539,0.00058284,0.00220222,0.00220222,0.001706249,0.001314945,0.00058284,0.000765023,0.009108496,0.000382664
1500-high_feature_2,0.000181651,0.000181651,0.000181651,0.000181651,0.000181651,0.003597887,0.909688076,0.005776979,0.00058006,0.002193764,0.002816906,0.021085471,0.013983258,0.004571108,0.002816906,0.001309423,0.004555854,0.017215537,0.000699059
2000-high_feature_2,0.000182672,0.000182672,0.000182672,0.000329839,0.000768539,0.007284557,0.520522883,0.140465048,0.017257456,0.037635314,0.064022101,0.212293836,0.185876732,0.088973012,0.058686681,0.04515457,0.075551586,0.16197241,0.012684664
2500-high_feature_2,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000768539,0.307489457,0.053902557,0.003610514,0.007284557,0.007284557,0.088973012,0.10410989,0.04515457,0.009108496,0.009108496,0.021085471,0.121224503,0.000943645
50-house keeping gene,0.001007976,0.000439639,0.000329839,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
100-house keeping gene,0.000439639,0.000329839,0.000329839,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
200-house keeping gene,0.005795359,0.001314945,0.001007976,0.00058284,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
400-house keeping gene,0.520522883,0.307489457,0.307489457,0.053902557,0.00220222,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
600-house keeping gene,0.021133928,0.031209013,0.025748081,0.075661572,0.472675594,0.384673063,0.007284557,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.00058284,0.0002797
800-house keeping gene,0.000182672,0.000182672,0.000182672,0.000182672,0.00058284,0.031209013,0.909721889,0.011329697,0.001314945,0.004586392,0.004586392,0.011329697,0.014019277,0.007284557,0.005795359,0.005795359,0.004571108,0.019064815,0.002199647
