gene_id,housekeeping_genes,high_corr,low_CV_rank,high_CV_rank,high_feature,tRNA_related,rRNA_ribosome,high_feature_2
ENSG00000117000.8,0,1,0,0,1,0,0,0
ENSG00000117009.10,0,0,0,0,0,1,1,0
ENSG00000117010.14,0,0,0,0,1,0,0,0
ENSG00000117016.8,0,0,0,0,0,0,1,1
ENSG00000117036.10,0,1,0,0,1,0,0,0
ENSG00000117054.12,0,0,0,0,1,1,0,0
ENSG00000117091.8,0,0,0,0,0,0,1,0
ENSG00000117118.8,1,0,1,0,0,0,0,1
ENSG00000117122.12,0,1,0,0,0,0,0,0
ENSG00000117133.9,1,0,0,0,1,0,1,0
ENSG00000117139.15,0,1,1,0,1,0,0,0
ENSG00000117143.12,1,0,0,0,1,0,0,0
ENSG00000117148.7,0,0,0,1,0,0,0,1
ENSG00000117151.11,0,0,0,0,0,0,1,0
ENSG00000117152.12,0,0,0,0,0,1,0,0
ENSG00000117153.14,0,0,1,0,1,0,0,0
ENSG00000117155.15,0,0,0,0,1,0,0,0
ENSG00000117174.9,0,0,0,0,1,0,1,0
ENSG00000117215.13,0,0,0,1,0,0,0,0
ENSG00000117222.12,0,0,1,0,1,0,0,0
ENSG00000117228.9,0,0,0,0,0,0,1,0
ENSG00000117266.14,0,0,0,0,1,1,0,0
ENSG00000117280.11,0,0,0,0,0,0,1,0
ENSG00000117298.13,0,0,1,0,1,0,0,0
ENSG00000117305.13,0,1,0,0,0,0,0,0
ENSG00000117322.15,0,0,0,1,0,0,0,0
ENSG00000117335.17,1,0,1,0,0,0,0,0
ENSG00000117360.11,1,0,0,0,0,0,0,0
ENSG00000117362.11,1,0,1,0,0,0,0,0
ENSG00000117394.18,0,1,0,0,0,0,0,0
ENSG00000117395.9,1,0,1,0,1,0,1,0
ENSG00000117399.12,0,1,0,0,0,0,1,0
ENSG00000117408.9,0,0,1,0,0,0,0,0
ENSG00000117410.12,1,0,1,0,0,0,0,1
ENSG00000117419.13,1,0,1,0,1,0,1,0
ENSG00000117448.12,1,0,1,0,0,0,0,0
ENSG00000117450.12,1,0,1,0,0,1,0,0
ENSG00000117461.13,0,0,0,0,1,1,0,0
ENSG00000117475.12,1,0,0,0,1,0,1,0
ENSG00000117477.11,0,1,0,0,0,0,0,0
ENSG00000117479.11,0,0,0,0,1,0,0,0
ENSG00000117480.14,0,1,0,0,1,0,0,0
ENSG00000117481.9,0,0,1,0,1,0,1,0
ENSG00000117500.11,1,0,0,0,0,1,0,0
ENSG00000117501.13,0,0,0,1,0,0,0,1
ENSG00000117505.11,1,1,1,0,1,0,1,0
ENSG00000117523.14,0,0,1,0,0,1,0,0
ENSG00000117528.10,1,0,0,0,0,0,0,0
ENSG00000117533.13,0,0,0,0,1,0,0,0
ENSG00000117543.18,1,0,0,0,0,0,0,0
ENSG00000117560.7,0,0,0,0,0,1,0,0
ENSG00000117569.17,0,0,0,0,1,0,1,0
ENSG00000117592.8,1,0,1,0,0,0,0,0
ENSG00000117593.9,1,1,0,0,1,1,0,0
ENSG00000117597.16,0,1,0,0,1,0,1,0
ENSG00000117598.10,0,0,0,1,0,0,0,1
ENSG00000117601.12,0,0,0,1,0,0,0,0
ENSG00000117602.10,0,0,0,0,1,0,0,0
ENSG00000117614.8,1,0,1,0,1,0,0,0
ENSG00000117616.16,0,0,0,0,0,1,0,0
ENSG00000117620.11,0,0,0,0,1,0,1,0
ENSG00000117625.12,0,0,0,0,1,0,0,0
ENSG00000117632.19,0,0,1,0,0,0,0,0
ENSG00000117640.16,1,1,0,0,0,0,0,0
ENSG00000117650.11,0,1,0,0,0,0,1,0
ENSG00000117676.12,0,0,0,0,1,0,0,0
ENSG00000117682.15,0,0,1,0,0,0,0,1
ENSG00000117691.8,1,1,0,0,0,0,0,0
ENSG00000117697.13,0,0,0,0,0,1,0,0
ENSG00000117713.16,0,1,1,0,0,0,1,0
ENSG00000117724.11,0,1,0,0,0,0,1,0
ENSG00000117748.8,1,0,1,0,0,0,0,0
ENSG00000117751.16,1,0,1,0,1,1,0,0
ENSG00000117758.12,0,0,0,0,0,1,0,0
ENSG00000117791.14,0,1,0,0,0,0,0,0
ENSG00000117859.17,1,0,1,0,1,0,0,0
ENSG00000117862.10,1,0,1,0,0,0,0,0
ENSG00000117868.14,0,1,1,0,0,0,0,0
ENSG00000117877.9,0,0,0,0,0,0,1,0
ENSG00000117899.9,0,0,1,0,1,0,1,0
ENSG00000117906.12,1,0,1,0,1,1,0,0
ENSG00000117971.10,0,0,0,1,0,0,0,0
ENSG00000117983.16,0,0,0,1,0,0,0,1
ENSG00000117984.11,1,0,1,0,0,0,0,1
ENSG00000118007.11,0,1,0,0,0,0,1,0
ENSG00000118017.3,0,0,0,1,0,0,0,1
ENSG00000118046.13,1,0,1,0,1,1,0,0
ENSG00000118058.19,0,0,1,0,1,0,0,0
ENSG00000118094.10,0,0,0,1,0,0,0,0
ENSG00000118113.10,0,1,0,1,0,0,0,1
ENSG00000118137.8,0,0,0,1,0,0,0,0
ENSG00000118160.12,0,0,0,1,0,0,0,0
ENSG00000118181.9,0,0,1,0,0,0,1,0
ENSG00000118193.10,0,1,0,0,0,0,1,1
ENSG00000118194.17,0,0,0,0,0,0,0,1
ENSG00000118197.12,1,0,0,0,0,0,0,0
ENSG00000118217.5,1,1,1,0,0,0,0,0
ENSG00000118231.4,0,0,0,1,0,0,0,1
ENSG00000118246.12,1,1,1,0,0,1,1,0
ENSG00000118260.13,0,1,1,0,1,0,0,0
ENSG00000118271.8,0,0,0,1,0,0,0,0
ENSG00000118292.7,0,0,0,0,0,0,1,0
ENSG00000118307.17,0,1,0,0,0,0,0,0
ENSG00000118322.11,0,0,0,1,0,0,0,1
ENSG00000118363.10,0,0,1,0,1,0,0,0
ENSG00000118418.13,1,1,0,0,0,1,0,0
ENSG00000118434.7,0,0,0,1,0,0,0,1
ENSG00000118454.11,0,0,1,0,0,0,0,0
ENSG00000118482.10,0,0,1,0,1,1,0,0
ENSG00000118496.4,0,0,0,0,1,0,0,0
ENSG00000118503.13,0,1,0,0,0,0,1,0
ENSG00000118507.14,0,1,0,0,0,0,0,0
ENSG00000118508.4,0,1,0,0,0,0,0,1
ENSG00000118513.17,0,1,0,0,0,0,0,0
ENSG00000118514.12,0,1,0,1,0,0,0,0
ENSG00000118518.14,1,1,0,0,1,0,0,0
ENSG00000118520.12,0,0,0,1,0,0,0,0
ENSG00000118526.6,0,0,0,1,0,0,0,0
ENSG00000118564.13,1,0,1,0,0,0,0,1
ENSG00000118579.10,0,0,1,0,0,0,0,0
ENSG00000118600.10,0,0,0,0,1,0,0,0
ENSG00000118655.4,0,1,0,0,0,0,0,0
ENSG00000118680.11,1,0,1,0,0,0,0,1
ENSG00000118689.13,0,0,0,0,1,0,0,0
ENSG00000118690.11,0,0,0,0,1,0,0,0
ENSG00000118702.8,0,0,0,1,0,0,0,1
ENSG00000118705.15,1,1,1,0,0,1,0,1
ENSG00000118733.15,0,0,0,1,0,0,0,1
ENSG00000118762.6,0,0,0,0,1,0,0,0
ENSG00000118777.9,0,1,0,0,0,0,0,0
ENSG00000118816.8,0,0,1,0,0,1,0,1
ENSG00000118849.8,0,0,0,0,0,1,0,1
ENSG00000118855.17,0,1,1,0,0,0,0,0
ENSG00000118873.14,1,0,1,0,0,0,0,0
ENSG00000118894.13,0,0,0,0,1,0,1,0
ENSG00000118900.13,0,1,1,0,0,0,0,0
ENSG00000118922.15,0,0,0,0,0,1,0,0
ENSG00000118939.16,1,0,0,0,1,0,0,0
ENSG00000118960.11,1,0,0,0,1,0,0,0
ENSG00000118965.13,0,0,0,0,1,0,0,0
ENSG00000118972.1,0,0,0,1,0,0,0,1
ENSG00000118985.13,1,0,0,0,0,1,0,1
ENSG00000118997.12,0,1,0,0,0,0,0,0
ENSG00000119013.7,1,0,0,0,0,0,0,0
ENSG00000119041.9,1,1,1,0,0,0,0,0
ENSG00000119048.6,1,0,1,0,1,0,0,0
ENSG00000119125.15,0,0,0,1,0,0,0,1
ENSG00000119138.4,1,0,0,0,1,0,0,0
ENSG00000119147.8,0,0,0,1,0,0,0,1
ENSG00000119185.11,1,0,0,0,1,0,0,0
ENSG00000119203.12,0,0,1,0,1,0,0,0
ENSG00000119227.6,0,0,0,0,1,0,0,0
ENSG00000119231.9,1,0,0,0,0,0,0,0
ENSG00000119242.7,1,1,0,0,0,0,0,0
ENSG00000119283.14,0,1,0,1,0,0,0,1
ENSG00000119285.9,0,1,0,0,0,0,1,0
ENSG00000119314.14,0,1,1,0,0,0,0,0
ENSG00000119318.11,1,0,1,0,0,1,0,0
ENSG00000119321.7,0,0,1,0,0,0,0,0
ENSG00000119326.13,0,0,0,0,0,0,1,0
ENSG00000119333.10,0,0,0,0,1,0,1,0
ENSG00000119335.15,1,0,1,0,0,1,1,0
ENSG00000119383.18,0,0,1,0,0,0,0,0
ENSG00000119392.13,1,0,1,0,0,0,0,0
ENSG00000119396.9,1,0,1,0,0,0,0,0
ENSG00000119397.15,0,0,0,0,1,0,0,0
ENSG00000119401.10,0,1,0,0,1,0,0,0
ENSG00000119402.15,1,1,1,0,0,0,0,0
ENSG00000119414.10,1,0,1,0,0,1,0,0
ENSG00000119421.6,1,1,0,0,0,0,0,0
ENSG00000119431.8,1,0,0,0,0,0,0,1
ENSG00000119446.12,1,0,1,0,0,0,0,0
ENSG00000119457.7,0,0,0,1,0,0,0,0
ENSG00000119487.15,1,0,1,0,0,0,0,1
ENSG00000119509.11,1,0,0,0,0,0,0,0
ENSG00000119522.14,1,0,0,0,0,0,0,0
ENSG00000119537.14,1,0,1,0,1,1,1,0
ENSG00000119541.8,0,1,1,0,1,0,0,0
ENSG00000119547.5,0,0,0,1,0,0,0,0
ENSG00000119559.14,0,1,0,0,1,0,0,0
ENSG00000119574.11,1,0,0,0,1,0,0,0
ENSG00000119596.16,0,1,1,0,0,0,0,0
ENSG00000119614.2,0,0,0,1,0,0,0,1
ENSG00000119616.10,1,1,1,0,0,0,1,0
ENSG00000119638.11,1,0,1,0,0,0,0,0
ENSG00000119650.11,0,1,0,0,1,0,0,0
ENSG00000119655.7,0,0,1,0,0,0,1,1
ENSG00000119661.13,0,0,0,0,0,0,1,0
ENSG00000119669.4,1,0,0,0,1,0,0,0
ENSG00000119681.10,0,1,0,0,0,0,0,0
ENSG00000119682.15,0,0,1,0,0,0,0,0
ENSG00000119684.14,0,0,0,0,1,0,0,0
ENSG00000119689.13,1,0,1,0,0,0,0,0
ENSG00000119705.8,1,1,0,0,0,0,0,0
ENSG00000119707.12,0,0,1,0,0,0,1,1
ENSG00000119711.11,0,1,0,0,0,0,1,0
ENSG00000119714.9,0,1,0,0,0,0,0,0
ENSG00000119715.13,0,0,0,1,0,0,0,0
ENSG00000119718.9,1,0,0,0,0,0,1,0
ENSG00000119720.16,1,0,0,0,0,0,0,0
ENSG00000119723.14,1,1,0,0,1,0,0,0
ENSG00000119725.16,1,0,0,0,0,0,0,0
ENSG00000119760.14,1,0,1,0,0,0,0,0
ENSG00000119777.17,1,0,1,0,0,0,0,1
ENSG00000119778.13,0,0,0,0,0,1,0,0
ENSG00000119787.12,1,1,0,0,1,0,0,0
ENSG00000119801.11,0,0,1,0,0,0,0,0
ENSG00000119812.17,1,0,1,0,0,1,1,0
ENSG00000119820.9,1,0,1,0,0,0,0,0
ENSG00000119844.13,1,0,0,0,1,0,0,0
ENSG00000119862.11,1,0,0,0,1,0,0,0
ENSG00000119866.19,0,0,0,0,0,0,1,0
ENSG00000119878.5,1,0,0,0,1,0,0,0
ENSG00000119900.7,0,0,0,0,0,0,1,0
ENSG00000119906.10,0,0,0,0,1,0,0,0
ENSG00000119912.14,1,1,0,0,1,0,1,0
ENSG00000119913.4,0,0,0,1,0,0,0,1
ENSG00000119919.10,0,0,0,1,0,0,0,1
ENSG00000119927.12,0,0,0,0,1,0,0,0
ENSG00000119929.11,0,0,0,0,1,0,0,0
ENSG00000119950.19,1,0,0,0,1,0,0,0
ENSG00000119953.11,1,0,1,0,1,1,0,0
ENSG00000119965.11,1,0,1,0,1,0,0,0
ENSG00000119969.13,0,1,0,0,0,0,1,0
ENSG00000119973.4,0,1,0,1,0,0,0,1
ENSG00000119977.19,1,0,1,0,0,0,0,0
ENSG00000119979.14,0,0,0,0,1,0,0,0
ENSG00000120008.14,0,0,1,0,0,0,0,0
ENSG00000120029.11,0,0,1,0,0,0,0,0
ENSG00000120054.10,0,0,0,1,0,0,0,1
ENSG00000120057.4,0,0,0,1,0,0,0,0
ENSG00000120063.8,0,1,1,0,0,0,1,0
ENSG00000120068.6,0,0,0,1,0,0,0,1
ENSG00000120071.11,0,0,1,0,1,0,0,0
ENSG00000120094.6,0,0,0,1,0,0,0,0
ENSG00000120137.6,1,0,1,0,1,0,0,0
ENSG00000120158.10,0,0,0,0,0,0,1,0
ENSG00000120159.10,0,0,0,0,1,0,0,0
ENSG00000120210.6,0,0,0,1,0,0,0,1
ENSG00000120211.4,0,0,0,1,0,0,0,1
ENSG00000120215.8,0,0,0,1,0,0,1,0
ENSG00000120251.17,0,1,0,1,0,0,0,1
ENSG00000120253.12,0,0,1,0,1,1,0,0
ENSG00000120254.14,0,1,0,0,0,0,0,0
ENSG00000120265.15,1,0,1,0,0,1,1,0
ENSG00000120278.13,0,0,0,0,1,0,0,0
ENSG00000120289.11,0,0,0,1,0,0,0,1
ENSG00000120306.8,0,0,0,0,0,0,1,0
ENSG00000120314.17,0,0,1,0,1,0,1,0
ENSG00000120318.14,0,0,0,0,1,0,0,0
ENSG00000120333.4,1,0,0,0,0,0,1,0
ENSG00000120334.14,0,1,0,0,1,0,0,0
ENSG00000120370.11,0,0,0,0,1,0,0,0
ENSG00000120438.10,1,0,1,0,0,1,0,0
ENSG00000120440.12,0,0,0,1,0,0,0,0
ENSG00000120451.9,1,0,1,0,0,0,0,0
ENSG00000120458.8,0,0,0,0,1,0,0,0
ENSG00000120471.13,0,0,0,1,0,0,0,0
ENSG00000120498.12,0,0,0,1,0,0,0,0
ENSG00000120509.9,1,1,0,0,0,0,0,0
ENSG00000120519.13,0,0,0,0,1,0,0,0
ENSG00000120526.9,1,1,0,0,1,0,0,0
ENSG00000120533.11,1,0,1,0,0,0,0,0
ENSG00000120539.13,0,1,0,0,1,0,0,0
ENSG00000120616.14,1,0,0,0,1,0,0,0
ENSG00000120647.8,0,0,0,0,1,0,0,0
ENSG00000120656.10,1,0,0,0,0,0,1,0
ENSG00000120662.14,0,0,0,0,1,0,0,0
ENSG00000120669.14,0,0,0,1,0,0,0,1
ENSG00000120685.18,0,1,0,0,1,0,0,0
ENSG00000120686.10,0,0,1,0,0,0,1,0
ENSG00000120688.8,1,0,0,0,1,0,1,0
ENSG00000120690.12,0,1,0,0,1,0,0,0
ENSG00000120693.12,0,1,0,0,0,1,0,0
ENSG00000120694.18,0,0,1,0,0,0,1,0
ENSG00000120696.8,1,0,0,0,1,0,0,0
ENSG00000120697.7,1,0,0,0,0,0,0,0
ENSG00000120699.11,1,0,0,0,1,1,1,0
ENSG00000120705.11,1,1,1,0,0,1,1,0
ENSG00000120725.11,1,0,0,0,0,0,0,0
ENSG00000120727.11,1,0,1,0,0,0,0,0
ENSG00000120733.12,0,0,1,0,1,0,0,0
ENSG00000120738.7,0,0,0,0,0,1,1,0
ENSG00000120742.9,0,0,1,0,0,1,0,1
ENSG00000120784.14,0,0,0,0,1,0,0,0
ENSG00000120798.15,1,0,0,0,0,0,0,0
ENSG00000120800.4,0,1,0,0,1,0,1,0
ENSG00000120802.12,1,1,1,0,1,0,0,0
ENSG00000120805.12,1,0,1,0,0,0,0,0
ENSG00000120832.8,0,1,0,0,1,0,0,0
ENSG00000120837.6,1,0,0,0,1,1,0,0
ENSG00000120860.9,0,1,0,0,0,0,0,0
ENSG00000120868.12,0,1,0,0,1,1,0,0
ENSG00000120885.18,0,1,0,0,0,0,0,1
ENSG00000120889.11,0,0,0,0,1,0,0,0
ENSG00000120896.12,0,0,0,0,1,0,0,0
ENSG00000120899.16,0,0,0,0,0,1,0,0
ENSG00000120903.9,0,0,0,1,0,0,0,0
ENSG00000120907.16,0,1,0,1,0,0,0,1
ENSG00000120910.13,0,0,0,0,1,1,0,0
ENSG00000120915.12,0,1,0,0,0,0,0,1
ENSG00000120925.12,0,0,0,0,1,0,0,0
ENSG00000120937.8,0,0,0,1,0,0,0,1
ENSG00000120942.12,1,0,0,0,1,0,0,0
ENSG00000120948.14,1,0,1,0,1,0,1,0
ENSG00000120963.10,1,0,1,0,0,0,0,0
ENSG00000120992.16,0,1,0,0,0,1,0,0
ENSG00000121022.12,1,0,1,0,1,1,1,0
ENSG00000121058.4,0,0,0,0,0,1,0,0
ENSG00000121060.13,0,1,0,0,0,0,0,1
ENSG00000121067.16,1,0,1,0,0,0,1,0
ENSG00000121068.12,0,0,0,0,0,0,1,0
ENSG00000121073.12,1,0,1,0,0,1,0,0
ENSG00000121075.8,0,0,0,1,0,0,0,0
ENSG00000121152.8,0,1,0,0,0,0,0,0
ENSG00000121207.10,0,0,0,0,0,0,0,1
ENSG00000121211.6,0,0,0,0,0,0,1,0
ENSG00000121270.14,0,0,0,1,0,0,0,0
ENSG00000121274.11,0,0,0,0,0,0,1,0
ENSG00000121281.11,0,1,0,0,0,0,0,0
ENSG00000121289.16,0,0,0,0,1,0,0,0
ENSG00000121310.15,0,1,0,0,0,0,0,1
ENSG00000121316.9,0,1,0,0,0,0,0,0
ENSG00000121350.14,0,0,0,0,1,0,0,0
ENSG00000121351.6,0,0,0,1,0,0,0,1
ENSG00000121390.16,1,0,1,0,0,0,0,0
ENSG00000121410.10,0,0,0,1,0,0,0,0
ENSG00000121413.11,0,1,0,0,0,0,0,0
ENSG00000121417.12,0,0,0,0,1,0,0,0
ENSG00000121481.9,0,0,0,0,1,0,0,0
ENSG00000121486.10,1,0,0,0,1,1,0,0
ENSG00000121552.3,0,1,0,0,0,0,0,0
ENSG00000121570.11,0,0,0,1,0,0,0,0
ENSG00000121578.11,0,0,0,0,1,0,0,0
ENSG00000121579.11,1,1,1,0,1,0,0,0
ENSG00000121594.10,0,1,0,0,0,0,0,0
ENSG00000121621.6,0,1,0,0,0,0,0,0
ENSG00000121644.17,0,1,0,0,1,0,1,0
ENSG00000121653.10,0,1,0,0,0,0,0,0
ENSG00000121671.10,1,1,0,0,0,0,0,0
ENSG00000121680.14,1,1,0,0,0,0,0,0
ENSG00000121691.4,0,0,0,0,0,1,0,0
ENSG00000121716.17,0,0,0,0,0,0,1,0
ENSG00000121741.15,1,0,1,0,1,0,1,0
ENSG00000121742.14,0,0,0,1,0,0,0,1
ENSG00000121743.3,0,0,0,1,0,0,0,1
ENSG00000121749.14,1,0,1,0,0,0,0,0
ENSG00000121764.10,0,0,0,0,0,1,0,0
ENSG00000121766.13,0,0,0,0,1,0,1,0
ENSG00000121774.16,1,0,1,0,1,0,0,0
ENSG00000121775.16,0,0,0,0,1,0,0,0
ENSG00000121851.11,1,1,0,0,1,0,0,0
ENSG00000121864.8,1,0,0,0,1,0,0,0
ENSG00000121871.3,0,1,0,1,0,0,0,0
ENSG00000121879.3,0,1,0,0,0,0,1,0
ENSG00000121892.13,1,0,1,0,1,0,0,0
ENSG00000121897.12,1,0,0,0,1,0,0,0
ENSG00000121903.13,0,1,0,0,0,0,0,0
ENSG00000121905.8,0,0,0,0,0,1,0,0
ENSG00000121940.14,1,0,0,0,1,0,0,0
ENSG00000121957.11,0,1,0,0,0,0,0,0
ENSG00000121964.13,0,0,0,0,1,0,0,0
ENSG00000121988.16,0,0,0,0,1,0,1,0
ENSG00000121989.13,0,0,0,0,1,0,0,0
ENSG00000122008.14,1,0,0,0,0,1,0,0
ENSG00000122026.9,0,0,1,0,0,0,1,1
ENSG00000122033.13,1,1,0,0,0,0,1,0
ENSG00000122034.11,1,0,1,0,0,0,1,0
ENSG00000122042.9,1,0,0,0,1,0,0,0
ENSG00000122068.11,1,0,1,0,1,0,0,0
ENSG00000122085.15,0,0,0,0,0,0,1,0
ENSG00000122121.9,0,0,0,1,0,0,0,0
ENSG00000122122.9,0,0,0,0,1,0,0,0
ENSG00000122133.15,0,0,0,1,0,0,0,0
ENSG00000122136.12,0,0,0,1,0,0,0,1
ENSG00000122140.9,1,0,0,0,0,0,1,0
ENSG00000122145.13,0,0,0,1,0,0,0,1
ENSG00000122180.4,0,0,0,1,0,0,0,1
ENSG00000122188.11,0,1,0,0,0,0,0,0
ENSG00000122194.17,0,0,0,1,0,0,0,1
ENSG00000122203.13,1,0,1,0,0,0,0,0
ENSG00000122218.13,1,0,1,0,0,0,0,0
ENSG00000122257.17,0,0,1,0,1,0,0,0
ENSG00000122299.10,1,0,1,0,1,0,0,0
ENSG00000122359.16,0,0,1,0,0,0,0,0
ENSG00000122375.10,0,0,0,1,0,0,0,0
ENSG00000122376.10,0,0,0,0,1,0,0,0
ENSG00000122386.9,0,1,0,0,0,0,0,0
ENSG00000122390.16,1,1,0,0,0,0,0,0
ENSG00000122406.11,0,0,1,0,0,0,1,1
ENSG00000122417.14,0,0,0,0,1,0,0,0
ENSG00000122432.15,0,0,0,0,1,0,0,0
ENSG00000122435.8,0,0,0,0,1,1,0,0
ENSG00000122481.15,0,0,0,0,0,1,0,0
ENSG00000122482.19,1,0,0,0,0,0,0,0
ENSG00000122484.8,0,0,0,0,1,0,0,0
ENSG00000122490.17,0,0,0,0,1,0,0,0
ENSG00000122507.19,0,0,0,0,1,0,0,0
ENSG00000122512.13,0,0,0,0,1,1,0,0
ENSG00000122515.13,0,0,1,0,1,0,0,0
ENSG00000122545.16,0,0,1,0,0,0,0,0
ENSG00000122550.16,0,0,0,0,1,0,0,0
ENSG00000122557.8,1,0,1,0,1,0,0,0
ENSG00000122565.17,1,0,1,0,1,1,1,0
ENSG00000122566.19,1,0,1,0,0,1,0,0
ENSG00000122584.11,0,1,0,1,0,0,0,1
ENSG00000122585.6,0,1,0,1,0,0,0,1
ENSG00000122591.10,0,1,0,0,0,0,0,0
ENSG00000122641.9,0,1,0,0,0,0,0,0
ENSG00000122642.9,0,1,0,0,0,0,0,1
ENSG00000122643.17,0,0,0,0,1,0,0,0
ENSG00000122644.11,0,0,0,0,1,0,0,0
ENSG00000122674.10,0,0,0,0,1,0,0,0
ENSG00000122678.13,1,0,0,0,1,0,0,0
ENSG00000122687.16,0,0,1,0,1,0,1,0
ENSG00000122691.11,0,0,0,0,0,0,1,0
ENSG00000122692.8,1,0,1,0,1,0,0,0
ENSG00000122705.15,1,0,1,0,0,0,0,0
ENSG00000122707.10,0,0,0,0,1,0,0,0
ENSG00000122711.7,0,0,0,1,0,0,0,1
ENSG00000122733.12,0,0,0,1,0,0,0,0
ENSG00000122735.14,0,0,0,1,0,0,0,0
ENSG00000122741.14,1,0,0,0,0,0,0,0
ENSG00000122756.13,0,0,0,1,0,0,0,1
ENSG00000122779.15,0,0,0,0,1,0,0,0
ENSG00000122783.15,0,0,0,0,1,0,0,0
ENSG00000122786.18,0,0,1,0,0,0,0,1
ENSG00000122787.13,0,0,0,1,0,0,0,0
ENSG00000122852.13,0,0,0,1,0,0,0,1
ENSG00000122859.4,0,0,0,1,0,0,0,1
ENSG00000122861.14,0,1,0,0,0,0,0,0
ENSG00000122873.10,1,0,0,0,0,0,0,0
ENSG00000122882.9,1,0,1,0,1,0,0,0
ENSG00000122884.11,0,0,0,0,0,0,1,0
ENSG00000122952.15,0,1,0,0,1,0,1,0
ENSG00000122958.13,1,1,1,0,1,0,0,0
ENSG00000122965.9,1,0,0,0,1,0,0,0
ENSG00000123064.11,1,0,1,0,1,0,1,0
ENSG00000123066.6,0,0,1,0,1,0,0,0
ENSG00000123091.4,1,0,1,0,0,1,0,0
ENSG00000123106.9,0,0,0,0,1,0,0,0
ENSG00000123119.10,0,1,0,0,0,0,0,0
ENSG00000123124.12,1,0,0,0,0,0,1,0
ENSG00000123130.15,1,0,0,0,1,0,0,0
ENSG00000123143.11,0,0,1,0,0,0,1,0
ENSG00000123144.9,0,1,1,0,0,0,0,0
ENSG00000123154.10,0,1,0,0,0,0,0,0
ENSG00000123159.14,1,0,1,0,0,0,0,0
ENSG00000123178.13,1,0,0,0,1,0,0,0
ENSG00000123179.12,0,0,0,0,1,0,0,0
ENSG00000123200.15,1,0,1,0,0,0,0,0
ENSG00000123213.21,0,0,0,0,1,0,1,0
ENSG00000123219.11,0,1,0,0,0,0,0,0
ENSG00000123268.7,1,1,0,0,0,0,0,0
ENSG00000123297.15,1,0,0,0,0,0,1,0
ENSG00000123307.3,0,0,0,1,0,0,0,1
ENSG00000123329.16,0,0,0,0,1,0,1,0
ENSG00000123338.11,0,0,0,0,0,1,0,0
ENSG00000123349.12,1,1,1,0,0,0,0,1
ENSG00000123352.16,0,0,0,0,1,0,0,0
ENSG00000123353.8,1,0,0,0,0,0,0,0
ENSG00000123364.4,0,1,0,1,0,0,0,1
ENSG00000123374.9,0,1,0,0,1,0,0,0
ENSG00000123384.12,0,0,1,0,0,1,0,0
ENSG00000123388.4,0,0,0,1,0,0,0,1
ENSG00000123405.12,0,0,0,0,0,1,0,0
ENSG00000123407.3,0,0,0,1,0,0,0,1
ENSG00000123411.13,0,0,0,0,1,0,0,0
ENSG00000123415.13,1,0,0,0,1,0,0,0
ENSG00000123416.14,1,1,1,0,0,0,0,1
ENSG00000123444.12,1,0,0,0,1,0,0,0
ENSG00000123454.9,0,0,0,1,0,0,0,0
ENSG00000123472.11,0,1,1,0,0,0,0,0
ENSG00000123473.14,0,1,0,0,1,0,0,0
ENSG00000123485.10,0,1,0,0,0,0,0,0
ENSG00000123496.6,0,0,0,1,0,0,0,1
ENSG00000123500.8,0,1,0,1,0,0,0,0
ENSG00000123505.13,1,0,1,0,0,1,1,0
ENSG00000123545.5,0,0,0,0,1,0,0,0
ENSG00000123552.16,0,0,0,0,1,0,0,0
ENSG00000123560.12,0,0,0,1,0,0,0,0
ENSG00000123561.13,0,0,0,1,0,0,0,0
ENSG00000123562.15,1,0,1,0,0,0,0,0
ENSG00000123569.8,0,0,0,1,0,0,0,1
ENSG00000123572.15,0,0,0,1,0,0,0,0
ENSG00000123575.8,1,0,1,0,0,0,0,0
ENSG00000123576.5,0,0,0,1,0,0,0,1
ENSG00000123584.7,0,0,0,1,0,0,0,0
ENSG00000123595.6,1,0,0,0,1,0,0,0
ENSG00000123600.17,0,1,0,0,1,1,0,0
ENSG00000123607.13,0,0,0,0,1,0,0,0
ENSG00000123609.9,0,1,0,0,0,1,0,0
ENSG00000123636.16,0,0,0,0,1,0,0,0
ENSG00000123643.11,0,0,0,0,1,0,0,0
ENSG00000123684.11,0,0,0,0,1,1,0,0
ENSG00000123728.8,0,0,0,0,1,0,0,0
ENSG00000123737.11,0,0,0,0,1,0,1,0
ENSG00000123739.9,1,1,0,0,0,0,0,0
ENSG00000123838.9,0,0,0,1,0,0,0,1
ENSG00000123843.11,0,0,0,1,0,0,0,1
ENSG00000123892.10,0,1,0,0,0,0,0,0
ENSG00000123908.10,0,1,0,0,0,0,0,0
ENSG00000123933.13,1,1,1,0,0,1,0,0
ENSG00000123975.4,0,1,0,0,0,0,0,0
ENSG00000123977.8,0,0,0,1,0,0,0,1
ENSG00000123983.12,1,0,1,0,0,0,0,0
ENSG00000123989.12,0,0,1,0,0,0,0,0
ENSG00000123992.17,0,0,1,0,0,0,0,0
ENSG00000124003.12,0,0,0,1,0,0,0,0
ENSG00000124006.13,0,1,0,0,0,0,0,0
ENSG00000124074.10,0,1,0,0,0,0,0,1
ENSG00000124092.11,0,0,0,1,0,0,0,1
ENSG00000124098.9,1,0,1,0,0,0,0,0
ENSG00000124102.4,0,1,0,1,0,0,0,1
ENSG00000124104.17,0,0,0,0,1,0,0,0
ENSG00000124120.9,0,0,0,0,1,0,0,0
