gene_id,ig_rank,saliency_rank,gbp_rank,gs_rank
ENSG00000179873.13,461.7361776,33.10089288,33.10089288,309.406996
ENSG00000148248.12,1914.066804,33.09829472,33.09829472,103.9685231
ENSG00000185933.6,374.6475355,33.09308697,33.09308697,240.7878867
ENSG00000183098.9,1190.155567,33.09130066,33.09130066,243.3600925
ENSG00000164047.4,558.0708681,33.08779041,33.08779041,343.2388873
ENSG00000164303.9,609.4332022,33.08694757,33.08694757,259.4974275
ENSG00000197272.2,354.3021427,33.08653515,33.08653515,159.449095
ENSG00000127774.6,1152.490615,33.08264825,33.08264825,134.5460628
ENSG00000151090.16,1152.908886,33.07460556,33.07460556,215.1399097
ENSG00000123572.15,789.9393105,33.07064556,33.07064556,409.1339078
ENSG00000185615.14,689.5939871,33.05511609,33.05511609,342.9972597
ENSG00000123570.3,899.394493,33.04435418,33.04435418,226.6441472
ENSG00000171051.7,1118.551266,33.04286792,33.04286792,228.5376901
ENSG00000185527.10,964.7647216,33.03821898,33.03821898,258.3718128
ENSG00000109163.6,386.6503262,33.03699283,33.03699283,167.9800146
ENSG00000154252.11,687.7393278,33.03219428,33.03219428,416.9297481
ENSG00000180879.12,1840.816231,33.02245581,33.02245581,115.7134401
ENSG00000164093.14,713.7689338,33.00395115,33.00395115,439.5650145
ENSG00000139908.13,823.0092239,33.00286294,33.00286294,167.5165252
ENSG00000179772.7,800.4397579,33.0027525,33.0027525,153.725852
ENSG00000100968.12,1346.016038,32.99847712,32.99847712,184.6516367
ENSG00000076344.14,1024.942321,32.99488814,32.99488814,296.3508628
ENSG00000150873.10,570.3862377,32.99087415,32.99087415,229.9423581
ENSG00000184956.14,739.4538447,32.98643673,32.98643673,418.4337573
ENSG00000130226.15,657.9413803,32.98201898,32.98201898,393.7177053
ENSG00000167748.9,738.7873228,32.98120654,32.98120654,357.0703977
ENSG00000183780.11,741.7421195,32.97555935,32.97555935,321.3282588
ENSG00000163141.17,907.2386969,32.9747303,32.9747303,316.1134338
ENSG00000243708.7,553.0252383,32.97419113,32.97419113,155.8247924
ENSG00000104804.6,484.3078621,32.97088928,32.97088928,207.2259949
ENSG00000133134.10,1219.095201,32.93417601,32.93417601,282.5882095
ENSG00000281106.1,459.7501731,32.895592,32.895592,251.6991707
ENSG00000165702.11,356.2773156,32.87663841,32.87663841,232.1409784
ENSG00000145975.12,284.2634516,32.85967467,32.85967467,170.6378538
ENSG00000133477.15,1146.385827,32.85446295,32.85446295,420.2024788
ENSG00000273983.1,601.1205515,32.85191654,32.85191654,294.5251715
ENSG00000197826.10,398.2712644,32.84860895,32.84860895,335.5651706
ENSG00000188396.3,647.4637005,32.84645329,32.84645329,286.4565724
ENSG00000180815.13,568.3205572,32.83400827,32.83400827,213.6217272
ENSG00000137709.8,784.1924782,32.82463511,32.82463511,296.5194405
ENSG00000140993.9,818.2242904,32.81675801,32.81675801,124.9142748
ENSG00000149609.5,686.0076908,32.81637575,32.81637575,166.0606759
ENSG00000135097.5,937.1235635,32.79620863,32.79620863,322.9335255
ENSG00000185838.12,1169.035906,32.79008705,32.79008705,122.6238447
ENSG00000152954.10,318.8474581,32.78184939,32.78184939,295.5021931
ENSG00000113638.11,1085.319444,32.78020566,32.78020566,94.48985811
ENSG00000070388.10,694.7168573,32.74108247,32.74108247,312.5061952
ENSG00000179841.8,895.3012754,32.72881238,32.72881238,158.1732291
ENSG00000175785.11,1125.235381,32.72347873,32.72347873,469.1224325
ENSG00000101349.15,411.4806492,32.71238808,32.71238808,329.3219139
ENSG00000183307.3,893.8330469,32.70710527,32.70710527,229.9061503
ENSG00000115593.13,350.5383484,32.70355563,32.70355563,381.4029232
ENSG00000167964.11,940.1250947,32.68636697,32.68636697,206.0751979
ENSG00000080573.6,1232.494218,32.67733484,32.67733484,186.565747
ENSG00000261150.2,1145.561745,32.67695346,32.67695346,306.6428187
ENSG00000170681.6,617.0291173,32.66679932,32.66679932,158.2345268
ENSG00000169248.11,987.960691,32.6650519,32.6650519,320.3524095
ENSG00000197837.3,880.5193234,32.66223011,32.66223011,181.20134
ENSG00000094963.12,918.5957295,32.66062425,32.66062425,312.2553201
ENSG00000170091.9,528.5267078,32.65494048,32.65494048,383.19168
ENSG00000145040.3,523.7273787,32.64990527,32.64990527,300.5729145
ENSG00000159173.17,914.4452921,32.63835298,32.63835298,310.8664085
ENSG00000184206.10,532.1729481,32.6345875,32.6345875,254.010835
ENSG00000157103.9,728.2517473,32.62268206,32.62268206,223.8449891
ENSG00000113140.9,2034.572622,32.61554321,32.61554321,193.5294015
ENSG00000163666.7,701.5256901,32.59503097,32.59503097,127.5586525
ENSG00000143603.17,1047.810951,32.58751262,32.58751262,197.5466999
ENSG00000109181.10,184.4299577,32.57657908,32.57657908,261.4376693
ENSG00000139329.4,1511.219202,32.57005679,32.57005679,319.1874372
ENSG00000060140.7,876.6026293,32.54426028,32.54426028,328.0764511
ENSG00000164485.13,529.8796054,32.53935011,32.53935011,411.7569674
ENSG00000197712.10,1319.57737,32.53550797,32.53550797,118.9175061
ENSG00000167550.9,858.4648186,32.52343523,32.52343523,162.1973406
ENSG00000164197.10,936.7463832,32.52327077,32.52327077,219.6811039
ENSG00000107518.15,726.7624788,32.51893244,32.51893244,292.3441441
ENSG00000143494.14,1030.385958,32.51473929,32.51473929,220.0492546
ENSG00000233608.3,940.9541649,32.48413466,32.48413466,314.7702464
ENSG00000114923.15,1228.861781,32.47924321,32.47924321,255.2583043
ENSG00000184388.5,229.6549086,32.47758626,32.47758626,339.8678112
ENSG00000110675.11,509.299707,32.46893713,32.46893713,292.6748688
ENSG00000237412.5,209.2430387,32.46077876,32.46077876,229.7239533
ENSG00000229544.8,391.2926436,32.45094274,32.45094274,410.6460478
ENSG00000204583.8,457.9475052,32.4391761,32.4391761,260.0294598
ENSG00000196549.9,1438.322046,32.43671866,32.43671866,387.1543053
ENSG00000142273.9,1129.325295,32.43103204,32.43103204,482.1507262
ENSG00000172927.6,881.8125596,32.38810785,32.38810785,387.6237913
ENSG00000171772.14,291.2047703,32.38567275,32.38567275,227.3055769
ENSG00000180537.11,793.2317884,32.38077838,32.38077838,333.5756156
ENSG00000204869.7,491.5574152,32.37094806,32.37094806,269.8910442
ENSG00000204936.8,854.5262074,32.37083991,32.37083991,424.2515335
ENSG00000137267.5,1296.094353,32.36562141,32.36562141,183.636197
ENSG00000198838.10,729.0121843,32.33342219,32.33342219,155.9218865
ENSG00000077274.8,962.2858584,32.32392601,32.32392601,472.4224177
ENSG00000230453.8,670.8353367,32.30303027,32.30303027,456.7475473
ENSG00000141750.6,730.8180359,32.28920445,32.28920445,386.2979516
ENSG00000172247.3,619.2671851,32.28895815,32.28895815,248.7752791
ENSG00000164287.11,468.4259477,32.28304394,32.28304394,324.2552005
ENSG00000169562.9,1185.796705,32.28194421,32.28194421,638.0610328
ENSG00000101342.8,825.9910523,32.23456778,32.23456778,180.2832063
ENSG00000073861.2,718.6028884,32.21768004,32.21768004,201.8007279
ENSG00000269113.3,879.9176403,32.21196618,32.21196618,261.3240719
ENSG00000172717.14,384.9751198,32.20793038,32.20793038,127.5263423
ENSG00000169903.6,539.2166929,32.20328889,32.20328889,424.0032167
ENSG00000188199.9,467.1053118,32.1979182,32.1979182,150.7591468
ENSG00000105613.8,837.479911,32.19745367,32.19745367,234.112242
ENSG00000196329.9,850.4909317,32.18394061,32.18394061,202.4402974
ENSG00000155749.11,530.0190309,32.17857801,32.17857801,145.575294
ENSG00000239998.4,812.63718,32.17846384,32.17846384,186.2370979
ENSG00000149922.9,996.1322167,32.16835559,32.16835559,151.5284348
ENSG00000253731.2,801.5596983,32.15740986,32.15740986,146.0893927
ENSG00000100433.14,597.7500162,32.15287923,32.15287923,373.7909231
ENSG00000164199.14,807.290234,32.12237232,32.12237232,251.107567
ENSG00000071909.17,757.2587996,32.10486889,32.10486889,298.7757709
ENSG00000048462.9,565.0716713,32.0894053,32.0894053,297.7088382
ENSG00000188596.8,590.2471168,32.08455472,32.08455472,157.2446763
ENSG00000166813.13,1051.425182,32.08390843,32.08390843,150.4036216
ENSG00000079112.8,602.6357715,32.07591139,32.07591139,323.2792213
ENSG00000188536.11,1621.820761,32.06997395,32.06997395,399.5634503
ENSG00000104361.8,1301.349431,32.06166015,32.06166015,141.3215908
ENSG00000174938.13,1520.583621,32.05371499,32.05371499,251.6263169
ENSG00000139714.11,852.0893535,32.04680544,32.04680544,191.4780159
ENSG00000128040.9,575.9487562,32.02160995,32.02160995,327.6677451
ENSG00000167994.10,1251.00254,32.00618882,32.00618882,162.2403855
ENSG00000198796.6,783.4520586,32.00093031,32.00093031,309.3521539
ENSG00000116679.14,1593.824417,31.99596756,31.99596756,116.1777215
ENSG00000168874.11,1156.155282,31.98773035,31.98773035,268.687613
ENSG00000021852.11,328.5207075,31.95967688,31.95967688,381.1320811
ENSG00000172361.5,774.987961,31.93355972,31.93355972,153.8768696
ENSG00000244734.2,2106.922049,31.93301019,31.93301019,449.0633911
ENSG00000034971.13,468.7569924,31.92095418,31.92095418,360.5633939
ENSG00000234719.7,704.6194984,31.89865575,31.89865575,248.3985188
ENSG00000165621.7,603.4398251,31.89156623,31.89156623,364.7402358
ENSG00000112852.6,789.2133862,31.86714121,31.86714121,229.3063164
ENSG00000159164.8,1041.551005,31.86320971,31.86320971,218.7639624
ENSG00000148935.9,678.4922029,31.84557536,31.84557536,192.1024125
ENSG00000169885.8,554.4619699,31.83428471,31.83428471,215.739715
ENSG00000104435.12,704.9408303,31.83228414,31.83228414,406.1136125
ENSG00000181374.6,825.0347197,31.81969923,31.81969923,382.9805763
ENSG00000129244.7,951.960959,31.80658927,31.80658927,257.7760121
ENSG00000235162.7,1707.130481,31.80342469,31.80342469,281.4860434
ENSG00000138083.4,755.994891,31.79564828,31.79564828,587.077952
ENSG00000145692.13,538.8903163,31.79144745,31.79144745,375.0377679
ENSG00000019169.10,1066.603439,31.78930289,31.78930289,389.8009477
ENSG00000178980.13,2455.176615,31.78449778,31.78449778,154.971451
ENSG00000118513.17,921.696013,31.7646405,31.7646405,317.7123541
ENSG00000101440.8,506.0636061,31.75579654,31.75579654,183.9496755
ENSG00000169021.5,1668.204776,31.75265296,31.75265296,107.5805141
ENSG00000142449.11,597.9207505,31.7263761,31.7263761,347.7588245
ENSG00000248905.7,1073.373654,31.71789801,31.71789801,194.4671944
ENSG00000171044.9,783.0949797,31.69768011,31.69768011,203.7038453
ENSG00000134873.8,838.3421078,31.69283089,31.69283089,481.4991915
ENSG00000135643.4,1039.805652,31.68476751,31.68476751,199.431525
ENSG00000111640.13,2108.616973,31.6843075,31.6843075,133.4894937
ENSG00000187556.7,859.9163134,31.68140529,31.68140529,281.9870318
ENSG00000163568.12,779.1852891,31.67599316,31.67599316,276.1308387
ENSG00000111339.9,641.2660228,31.67233682,31.67233682,328.6452423
ENSG00000114349.8,256.258542,31.67223361,31.67223361,226.1833576
ENSG00000198829.6,784.7839682,31.66973498,31.66973498,230.95059
ENSG00000137857.16,1153.693702,31.66321658,31.66321658,265.662555
ENSG00000160282.12,650.7543893,31.65289724,31.65289724,309.792389
ENSG00000151014.5,1043.294194,31.65058633,31.65058633,138.9102409
ENSG00000102962.4,1092.156152,31.63242054,31.63242054,325.520628
ENSG00000222046.2,475.9166647,31.62393932,31.62393932,183.5747392
ENSG00000182870.11,656.8314509,31.61778318,31.61778318,374.6085169
ENSG00000077092.17,1016.84664,31.60681275,31.60681275,164.2940162
ENSG00000055732.11,854.6500882,31.60391832,31.60391832,274.892068
ENSG00000121211.6,825.501108,31.59662873,31.59662873,175.8173969
ENSG00000143674.9,1093.009605,31.59425804,31.59425804,206.7167619
ENSG00000105711.9,1128.217846,31.583537,31.583537,172.4906971
ENSG00000158014.13,807.6672033,31.58336149,31.58336149,406.9993613
ENSG00000243709.1,657.6453778,31.58210577,31.58210577,358.4202477
ENSG00000131094.3,783.7932389,31.58119993,31.58119993,296.4526857
ENSG00000182601.6,536.2332675,31.57245361,31.57245361,493.4837576
ENSG00000143867.6,941.9056295,31.55966331,31.55966331,296.9674387
ENSG00000146755.9,386.1672641,31.5574241,31.5574241,219.0505742
ENSG00000198939.6,721.6181634,31.55404215,31.55404215,163.0818589
ENSG00000121060.13,1553.717088,31.52707804,31.52707804,117.203417
ENSG00000163017.12,1174.35879,31.52245732,31.52245732,325.1640378
ENSG00000046889.17,967.739902,31.51340016,31.51340016,196.7948779
ENSG00000186526.11,369.2987251,31.50948365,31.50948365,367.4791778
ENSG00000143171.11,729.2277682,31.50694938,31.50694938,405.0791616
ENSG00000187912.10,489.5233623,31.50310387,31.50310387,246.9973186
ENSG00000242220.5,586.1806959,31.49959442,31.49959442,149.5038751
ENSG00000163491.15,642.4153902,31.49757562,31.49757562,178.8313133
ENSG00000124570.16,1594.846945,31.49132995,31.49132995,107.9503656
ENSG00000143512.11,561.7684888,31.48906718,31.48906718,258.0745768
ENSG00000056998.17,1134.795897,31.48629424,31.48629424,255.2017414
ENSG00000167355.6,203.6302451,31.48093592,31.48093592,180.8994101
ENSG00000204538.3,510.5327768,31.47797482,31.47797482,339.2159361
ENSG00000055955.14,531.5011091,31.47612475,31.47612475,162.1204197
ENSG00000087510.6,1092.46532,31.43529534,31.43529534,395.5556389
ENSG00000135697.8,601.9828045,31.43290752,31.43290752,276.7938503
ENSG00000124657.1,491.0177006,31.4305995,31.4305995,282.8585942
ENSG00000185760.14,947.9698105,31.42397829,31.42397829,389.4482735
ENSG00000166825.12,1288.223999,31.42285095,31.42285095,262.3131892
ENSG00000152430.16,247.1711629,31.41617921,31.41617921,217.6472015
ENSG00000183034.11,196.0256548,31.40865501,31.40865501,206.5458751
ENSG00000149295.12,522.6398201,31.39622358,31.39622358,291.7359336
ENSG00000173227.12,1014.323333,31.3858529,31.3858529,308.1750199
ENSG00000135925.7,925.9488122,31.36807765,31.36807765,322.4986726
ENSG00000145700.8,455.5296714,31.36755207,31.36755207,133.4321453
ENSG00000229117.7,3517.383784,31.36676738,31.36676738,228.0499746
ENSG00000167604.12,1068.439974,31.36222151,31.36222151,129.1687167
ENSG00000269190.4,1166.891636,31.3566539,31.3566539,244.5747966
ENSG00000198963.9,670.7484337,31.3455159,31.3455159,294.1961219
ENSG00000102265.10,1798.501731,31.34543703,31.34543703,182.0715181
ENSG00000203985.9,603.9098664,31.3453921,31.3453921,484.5136452
ENSG00000163449.9,682.2531085,31.33229051,31.33229051,190.2468265
ENSG00000100170.8,958.7576102,31.33217043,31.33217043,521.748091
ENSG00000257017.7,713.4903217,31.32432783,31.32432783,434.9145041
ENSG00000215182.8,428.5965601,31.29736392,31.29736392,368.140888
ENSG00000172318.5,544.2141485,31.29566186,31.29566186,279.2117862
ENSG00000214787.7,486.5856051,31.28008111,31.28008111,180.7522168
ENSG00000019186.8,768.042147,31.27152052,31.27152052,425.2228115
ENSG00000101489.17,597.3243437,31.2669681,31.2669681,232.1844402
ENSG00000121005.7,1114.617352,31.22796672,31.22796672,253.7749928
ENSG00000239474.5,538.0059147,31.21360941,31.21360941,165.53661
ENSG00000185100.9,1084.057972,31.21197234,31.21197234,159.4488741
ENSG00000143536.7,262.4476961,31.19903971,31.19903971,340.1718669
ENSG00000182393.2,263.7704166,31.19704919,31.19704919,227.4886214
ENSG00000148948.6,662.3012051,31.19481183,31.19481183,282.6284679
ENSG00000026025.12,1898.579642,31.19287659,31.19287659,177.7564674
ENSG00000081665.12,1098.684059,31.19053078,31.19053078,117.328438
ENSG00000101230.5,1124.150535,31.18027887,31.18027887,281.7150515
ENSG00000115274.13,1005.618763,31.17625953,31.17625953,93.6005178
ENSG00000170264.11,856.3594582,31.16051404,31.16051404,107.9504215
ENSG00000110887.6,368.6117634,31.15627363,31.15627363,332.8378478
ENSG00000134198.8,855.8474533,31.15563986,31.15563986,206.5625063
ENSG00000257057.1,309.6308963,31.14368409,31.14368409,348.6399393
ENSG00000172551.9,509.8599858,31.13755255,31.13755255,458.2083206
ENSG00000186714.11,420.7521034,31.13535227,31.13535227,99.17853139
ENSG00000196431.3,318.500409,31.1334587,31.1334587,223.5230058
ENSG00000151948.10,724.0448172,31.13163681,31.13163681,251.3789023
ENSG00000132677.11,536.29786,31.12899011,31.12899011,297.7439923
ENSG00000158825.5,1133.330145,31.11895796,31.11895796,242.2520471
ENSG00000173627.7,213.5935616,31.11823125,31.11823125,232.2158698
ENSG00000120915.12,1267.601522,31.10085944,31.10085944,168.5713069
ENSG00000138778.10,905.1894467,31.09353003,31.09353003,178.9645686
ENSG00000243232.4,599.7209263,31.06370938,31.06370938,270.3028025
ENSG00000010295.18,1177.676006,31.05192798,31.05192798,157.5241616
ENSG00000204540.9,868.4592423,31.03845053,31.03845053,221.8422961
ENSG00000260325.1,551.9629559,31.03230407,31.03230407,126.3102273
ENSG00000007171.15,684.5701272,31.01302893,31.01302893,212.868844
ENSG00000196436.8,1027.915993,31.01266043,31.01266043,374.2147066
ENSG00000243789.9,425.0134605,30.99278369,30.99278369,147.8526323
ENSG00000162438.10,506.3752617,30.99000232,30.99000232,274.7141355
ENSG00000206190.10,1023.667568,30.98497289,30.98497289,181.9307542
ENSG00000072071.15,1440.603461,30.97996475,30.97996475,159.320921
ENSG00000100678.17,530.1451035,30.97682477,30.97682477,286.5421729
ENSG00000185860.12,501.9337636,30.95747915,30.95747915,422.8257551
ENSG00000054938.14,798.2731974,30.94116429,30.94116429,318.7514299
ENSG00000206069.5,328.8044547,30.89193247,30.89193247,260.1647837
ENSG00000133115.10,391.206861,30.89185131,30.89185131,349.6379496
ENSG00000163093.10,943.7306154,30.88881391,30.88881391,101.3899135
ENSG00000125998.7,658.4120553,30.88586961,30.88586961,678.9201425
ENSG00000183671.11,518.2692624,30.86939687,30.86939687,242.6889199
ENSG00000064309.13,974.1447689,30.86685928,30.86685928,166.3633403
ENSG00000122121.9,636.3296337,30.85784424,30.85784424,266.362984
ENSG00000196734.7,125.795317,30.83645899,30.83645899,193.0501992
ENSG00000146205.12,1055.406321,30.82736253,30.82736253,197.433151
ENSG00000123999.4,842.3952545,30.82593364,30.82593364,297.8819985
ENSG00000039600.9,486.6488301,30.82213902,30.82213902,181.6688571
ENSG00000167210.15,501.0310859,30.82009834,30.82009834,225.3088864
ENSG00000203710.9,675.7579516,30.81999063,30.81999063,222.1458901
ENSG00000137078.7,872.8111743,30.79728172,30.79728172,251.1621425
ENSG00000125872.7,608.6231231,30.78810249,30.78810249,332.244996
ENSG00000171408.12,880.362055,30.78139483,30.78139483,157.8620744
ENSG00000242419.4,534.1320043,30.7751711,30.7751711,255.7247108
ENSG00000011590.12,692.0716452,30.77363334,30.77363334,168.6244408
ENSG00000267710.4,515.8994068,30.76754014,30.76754014,169.8790265
ENSG00000152192.7,368.5374184,30.75486183,30.75486183,297.3997714
ENSG00000079739.14,1460.542952,30.74834915,30.74834915,104.0708641
ENSG00000075043.16,591.4731744,30.73705669,30.73705669,481.369553
ENSG00000160856.19,669.421323,30.73483504,30.73483504,272.6956921
ENSG00000128242.11,734.7593866,30.73455707,30.73455707,344.4740728
ENSG00000154188.8,823.8327211,30.72869087,30.72869087,189.5110283
ENSG00000170615.13,515.2425207,30.72756197,30.72756197,210.2130115
ENSG00000113209.8,1028.670528,30.71750065,30.71750065,331.2560729
ENSG00000254093.7,967.5213508,30.70622318,30.70622318,84.71970286
ENSG00000140839.10,566.76722,30.70380549,30.70380549,261.0281464
ENSG00000099954.17,1028.17397,30.69644432,30.69644432,364.4004923
ENSG00000158560.13,804.5960049,30.69052132,30.69052132,211.0228761
ENSG00000066629.15,1116.292004,30.68181296,30.68181296,151.3632316
ENSG00000100292.15,1389.810286,30.65228104,30.65228104,165.7853145
ENSG00000121410.10,575.8259989,30.64320892,30.64320892,198.4937003
ENSG00000132199.17,1337.742712,30.6326969,30.6326969,107.5680147
ENSG00000125285.5,495.9911611,30.60988787,30.60988787,425.8426454
ENSG00000115008.5,641.2946111,30.6040939,30.6040939,343.8826634
ENSG00000142233.10,785.6619525,30.6036712,30.6036712,220.9488142
ENSG00000081479.11,822.8562479,30.58376202,30.58376202,469.1744988
ENSG00000129214.13,552.285227,30.57951333,30.57951333,150.2259487
ENSG00000171496.3,285.1527051,30.57801813,30.57801813,200.4862723
ENSG00000242950.5,451.8907566,30.5704935,30.5704935,264.14926
ENSG00000140807.5,990.7472602,30.57017693,30.57017693,241.3316677
ENSG00000124493.12,721.5863875,30.56163775,30.56163775,363.1051346
ENSG00000133169.5,914.9477535,30.55990471,30.55990471,519.0951464
ENSG00000198003.10,672.5378466,30.55989424,30.55989424,198.3330463
ENSG00000075290.7,397.5756582,30.55585903,30.55585903,206.6260109
ENSG00000178531.5,1369.047194,30.55134144,30.55134144,331.0297075
ENSG00000197769.5,486.846117,30.54396337,30.54396337,246.8259957
ENSG00000240053.8,939.4237964,30.53739677,30.53739677,166.9349949
ENSG00000125965.7,591.6693541,30.53408251,30.53408251,308.8153068
ENSG00000165194.13,754.6921016,30.52298188,30.52298188,283.3058466
ENSG00000175899.13,1744.64101,30.51921901,30.51921901,160.9330165
ENSG00000204165.5,611.4356949,30.51321541,30.51321541,282.7219656
ENSG00000162426.13,830.1928845,30.51218048,30.51218048,180.7845307
ENSG00000186765.10,711.1593358,30.50539502,30.50539502,202.0117388
ENSG00000206503.10,2051.303922,30.49756012,30.49756012,151.090981
ENSG00000204175.5,821.4727329,30.49552862,30.49552862,373.1778155
ENSG00000186675.6,285.3739352,30.49124052,30.49124052,232.2129291
ENSG00000152034.9,127.0592081,30.48219762,30.48219762,182.6572676
ENSG00000161055.3,788.0537147,30.47576998,30.47576998,406.1661318
ENSG00000187942.10,849.3972443,30.47222909,30.47222909,155.1705796
ENSG00000183598.3,349.8021644,30.45617589,30.45617589,177.3837207
ENSG00000273213.1,355.1193236,30.43517699,30.43517699,274.0440939
ENSG00000159625.13,550.7246893,30.43360095,30.43360095,312.8672395
ENSG00000132915.9,474.8183304,30.42715703,30.42715703,176.1330062
ENSG00000253485.2,599.1806115,30.42638053,30.42638053,151.0232768
ENSG00000133083.13,1021.553805,30.42404547,30.42404547,272.7392665
ENSG00000116690.10,551.3641018,30.41944911,30.41944911,197.7954223
ENSG00000186086.15,188.2824198,30.41059457,30.41059457,232.7132624
ENSG00000005073.5,771.4881779,30.40598838,30.40598838,406.0782698
ENSG00000187140.5,513.7509337,30.40070781,30.40070781,416.1201551
ENSG00000139219.16,463.8259242,30.39506624,30.39506624,260.9649765
ENSG00000114646.8,805.6422849,30.3818909,30.3818909,230.087915
ENSG00000127377.7,513.6200772,30.38148472,30.38148472,275.1812589
ENSG00000134962.6,560.419938,30.3811751,30.3811751,196.4719749
ENSG00000197714.7,807.9197002,30.36569183,30.36569183,143.3934128
ENSG00000204099.10,696.7142755,30.36477257,30.36477257,368.8556741
ENSG00000183850.12,488.6737665,30.32891654,30.32891654,255.5097494
ENSG00000126709.13,1836.587663,30.32703314,30.32703314,228.627731
ENSG00000196932.10,744.826712,30.32456108,30.32456108,190.8268038
ENSG00000137745.10,567.1276686,30.32363756,30.32363756,428.5767461
ENSG00000117400.13,547.3990912,30.30929189,30.30929189,168.6758713
ENSG00000152953.11,823.8945521,30.30847777,30.30847777,242.5475379
ENSG00000197273.3,293.2543799,30.30698365,30.30698365,366.6668761
ENSG00000163462.16,849.9460237,30.30638284,30.30638284,196.8628387
ENSG00000183628.11,972.9602319,30.30281267,30.30281267,167.0104977
ENSG00000161682.13,1008.129909,30.30229537,30.30229537,232.3488838
ENSG00000070031.3,716.5294472,30.29184906,30.29184906,300.9763697
ENSG00000100038.18,622.537589,30.27919616,30.27919616,129.3327117
ENSG00000175970.8,1452.795936,30.27048676,30.27048676,121.4617117
ENSG00000135960.8,524.78854,30.254926,30.254926,269.880297
ENSG00000167861.14,1297.924037,30.25463597,30.25463597,227.8407019
ENSG00000148204.10,841.2983187,30.25195744,30.25195744,373.1372172
ENSG00000178038.15,1236.435633,30.24094267,30.24094267,193.5662043
ENSG00000166845.12,848.6026228,30.23746314,30.23746314,129.6535781
ENSG00000166710.16,2256.997731,30.23546865,30.23546865,147.2418534
ENSG00000109943.7,596.4257855,30.22881616,30.22881616,196.4126974
ENSG00000105679.7,245.1626854,30.22766793,30.22766793,245.6113686
ENSG00000130222.9,1084.589868,30.22462316,30.22462316,188.198212
ENSG00000091137.10,672.9282203,30.20855843,30.20855843,249.5203959
ENSG00000064655.17,1091.912608,30.20401644,30.20401644,310.3365875
ENSG00000163380.14,417.8200508,30.20123812,30.20123812,144.0122646
ENSG00000143631.10,484.309178,30.19063297,30.19063297,211.6738065
ENSG00000116774.10,1239.332693,30.18502413,30.18502413,184.5038507
ENSG00000172548.13,688.0600669,30.17401891,30.17401891,331.4706312
ENSG00000184108.6,164.0961287,30.16282935,30.16282935,230.9797269
ENSG00000132681.15,569.7386255,30.15905494,30.15905494,329.9240953
ENSG00000130707.16,1457.028406,30.15861526,30.15861526,221.0327088
ENSG00000168481.7,702.7759781,30.15390981,30.15390981,424.2859753
ENSG00000187545.5,35.92680445,30.14926925,30.14926925,67.72847998
ENSG00000115677.15,1698.886724,30.14477975,30.14477975,95.04275399
ENSG00000124391.4,426.3103188,30.14302272,30.14302272,287.952359
ENSG00000163395.15,895.9917419,30.14187302,30.14187302,467.338356
ENSG00000113248.5,806.7172809,30.13949883,30.13949883,153.5361281
ENSG00000184672.10,441.402947,30.13124211,30.13124211,473.6428033
ENSG00000136002.15,1057.358088,30.13122107,30.13122107,292.7800157
ENSG00000142227.9,1353.826125,30.12193275,30.12193275,170.5685764
ENSG00000168032.7,845.871597,30.11242892,30.11242892,306.3228856
ENSG00000269404.5,803.3857287,30.11158078,30.11158078,303.6152216
ENSG00000166676.13,691.3935444,30.11047108,30.11047108,128.8185911
ENSG00000159713.9,1254.273149,30.10952431,30.10952431,204.4725956
ENSG00000108176.13,920.1571739,30.10617427,30.10617427,254.5125358
ENSG00000170819.4,437.93216,30.10115037,30.10115037,248.6218228
ENSG00000149243.14,820.3942963,30.08751282,30.08751282,200.4458635
ENSG00000148120.13,1232.400509,30.08120817,30.08120817,111.9386865
ENSG00000146147.13,608.3509189,30.07780322,30.07780322,294.6539457
ENSG00000143318.11,572.0582398,30.07650763,30.07650763,239.3824232
ENSG00000105989.7,924.290451,30.07088639,30.07088639,392.2032744
ENSG00000120440.12,480.3011971,30.06539121,30.06539121,317.9859746
ENSG00000104044.14,725.11232,30.05703862,30.05703862,383.7645185
ENSG00000164690.6,926.7369744,30.05178749,30.05178749,518.8276519
ENSG00000166589.11,577.2090978,30.04062715,30.04062715,492.2461543
ENSG00000125869.8,937.7696634,30.0367654,30.0367654,303.1946674
ENSG00000111701.6,203.8179688,30.03099456,30.03099456,284.1649226
ENSG00000165443.10,735.8470812,30.01853058,30.01853058,382.13851
ENSG00000132970.11,1051.509018,30.01308992,30.01308992,197.7876052
ENSG00000137747.13,924.4375571,30.01291444,30.01291444,323.0278077
ENSG00000149927.16,746.3556854,30.01000943,30.01000943,271.2564467
ENSG00000170525.17,1590.769437,30.00747532,30.00747532,180.9881072
ENSG00000243056.1,1192.211771,30.00368301,30.00368301,166.6006889
ENSG00000205482.8,441.6515647,29.9918607,29.9918607,153.4151471
ENSG00000092295.10,951.2469543,29.97927027,29.97927027,285.0785568
ENSG00000172264.15,983.8213645,29.97813957,29.97813957,193.9826258
ENSG00000171864.4,672.5683632,29.97749698,29.97749698,338.9623741
ENSG00000142182.7,166.7748153,29.97617863,29.97617863,205.4193647
ENSG00000147180.15,947.6751101,29.97369204,29.97369204,203.6313398
ENSG00000092345.12,275.6620541,29.96621304,29.96621304,249.1095486
ENSG00000111254.6,667.7010813,29.96572293,29.96572293,144.5728682
ENSG00000151304.5,908.6001739,29.96491643,29.96491643,82.25039148
